"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state","has_internship","has_multiple_internships"
"933",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202120,"2021","0","None","Northwestern Mutual","None","None","None",2,"accepted fulltime job","Yes","Yes",0,"OH",1,1
"934",1,"Marketing","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"935",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"936",1,"Accountancy","none",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Cleveland","Deloitte","Accounting","None","None",3,"accepted fulltime job","Yes","Yes",51000,"OH",1,0
"937",1,"Marketing","none",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","Bentonville","Walmart","Marketing / Sales Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",0,"AR",1,1
"938",1,"Accountancy","none",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"939",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","0","None","None","Accounting","None","None",2,"accepted fulltime job","None","None",60000,"None",0,0
"940",1,"Accountancy","none",0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Cincinnati","Cintas","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",54000,"OH",1,1
"941",1,"Finance","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Engineering/Science","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"942",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Columbus","Honda","Logistics / Supply Chain","None","None",2,"accepted fulltime job","Yes","Yes",54900,"OH",1,1
"943",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",202020,"2020","0","St. Louis","Pretium Packaging","None","None","None",0,"accepted fulltime job","None","None",0,"MO",1,1
"944",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"945",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","Hispanic/Latino","Female","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"not seeking employment","None","None",0,"None",1,1
"946",1,"Management and Leadership","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"947",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"948",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"949",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"950",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cleveland","Progressive Insurance","Analytics","None","None",1,"accepted fulltime job","Yes","No",58000,"OH",1,1
"951",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"952",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","Plano","JP Morgan Chase","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",60000,"TX",1,0
"953",1,"Marketing","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","2.50 - 2.99",202120,"2021","0","Toledo","Blue Technologies","None","None","None",1,"accepted fulltime job","Yes","Yes",44000,"Ohio",0,0
"954",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Arlington","Deloitte","None","None","None",3,"accepted fulltime job","Yes","None",61000,"VA",1,1
"955",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","Information Systems","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","RSM","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",56000,"OH",1,1
"956",1,"Marketing","none",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Media Related","Media Related","White","Female","2.50 - 2.99",202120,"2021","0","Cincinnati","Kolar Design","None","None","None",3,"accepted fulltime job","Yes","Yes",45000,"Ohio",1,0
"957",1,"Interdisciplinary Bus Managemt","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Political Science","Political Science","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","Penn State School of Law",0,"continuing education","None","None",0,"None",1,1
"958",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Columbus","Woda Cooper Companies","Accounting","None","None",2,"accepted fulltime job","Yes","No",46000,"OH",1,0
"959",1,"Marketing","none",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Male","3.00 - 3.49",201920,"2019","0","None","Frito-Lay","Marketing/Sales","None","None",3,"accepted fulltime job","Yes","Yes",60000,"None",1,1
"960",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","Columbus Sports Commission","Advertising / Public Relations
 Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",40000,"OH",1,1
"961",1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","J.C. Baker & Associates","Consulting","None","None",2,"accepted fulltime job","Yes","Yes",0,"Ohio",1,1
"962",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202120,"2021","0","Columbus","DHL Supply Chain","Logistics / Supply Chain Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,0
"963",2,"Accountancy","Finance",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","KPMG","None","None","None",0,"accepted fulltime job","None","None",71000,"IL",0,0
"964",1,"Business Economics","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",202020,"2020","0","Mason","Macy's Credit and Customer Service Center","Analytics General Management","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,1
"965",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Marketing","Marketing","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","West Monroe Partners","Consulting Finance","None","None",2,"accepted fulltime job","Yes","Yes",70000,"IL",1,1
"966",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Providence","Textron Systems","Human Resources","None","None",2,"accepted fulltime job","Yes","Yes",56500,"Rhode Island",1,1
"967",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Language","Language","White","Male","3.00 - 3.49",201920,"2019","0","None","Polyone","Finance","None","None",3,"accepted fulltime job","Yes","No",65000,"OH",1,0
"968",1,"Interdisciplinary Bus Managemt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",201930,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"969",1,"Human Capital Mgmt& Leadership","none",1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","Master of Art","Xavier University",0,"continuing education","None","None",0,"None",1,1
"970",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"971",1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",2,"seeking employment","None","None",0,"None",1,1
"972",1,"Business Economics","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",202120,"2021","0","Cleveland","Progressive Insurance","Analytics","None","None",0,"accepted fulltime job","Yes","Yes",58000,"OH",1,1
"973",1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","Miami University",0,"seeking employment","None","None",0,"None",1,0
"974",1,"Finance","none",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Information Systems","Information Systems","Non-Resident Alien","Male","2.50 - 2.99",201920,"2019","0","None","Omni Navitas","Finance","None","None",0,"accepted fulltime job","None","None",60000,"None",0,0
"975",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",201930,"2019","0","Detroit","Quicken Loans","Finance
 Marketing / Sales","None","None",1,"accepted fulltime job","Yes","No",40000,"MI",1,0
"976",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"977",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202120,"2021","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"978",2,"Finance","Business Analytics",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"979",2,"Marketing","Supply Chain & Operations Mgmt",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201910,"2019","0","Greensboro","Cardinal Health","Logistics/Supply Chain","None","None",3,"accepted fulltime job","Yes","Yes",56000,"NC",1,1
"980",1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Language","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","Deloitte Consulting","None","None","None",2,"accepted fulltime job","Yes","Yes",77500,"OH",1,1
"981",2,"Accountancy","Finance",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","Chicago","Guggenheim","None","None","None",4,"accepted fulltime job","Yes","None",85000,"IL",1,0
"982",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cleveland","EY","Accounting
 Analytics
 Consulting","None","None",2,"accepted fulltime job","Yes","Yes",53000,"OH",1,1
"983",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","New York","JP Morgan Chase","Finance","None","None",1,"accepted fulltime job","Yes","Yes",75000,"NY",1,1
"984",1,"Management and Leadership","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Language","Language","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","Chicago","Huron Consulting","Consulting","None","None",1,"accepted fulltime job","Yes","Yes",68000,"IL",1,1
"985",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","Uber Freight","Logistics / Supply Chain
 Marketing / Sales","None","None",3,"accepted fulltime job","Yes","Yes",62000,"IL",1,1
"986",1,"Marketing","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Information Systems","Information Systems","White","Female","3.00 - 3.49",202020,"2020","0","None","Total Quality Logistics","None","None","None",0,"accepted fulltime job","None","None",0,"None",1,0
"987",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","None","None","Accounting","None","None",2,"accepted fulltime job","None","None",60000,"None",1,1
"988",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"989",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",2,"seeking employment","None","None",0,"None",1,1
"990",1,"Business Economics","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","ECO","None",0,"seeking employment","None","None",0,"None",1,1
"991",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",202120,"2021","0","Dayton","Vivial","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",37000,"OH",1,0
"992",1,"Finance","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Business Analytics","No Minor","Multi Racial","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","Deloitte","Accounting
 Finance","None","None",1,"accepted fulltime job","Yes","Yes",53000,"Ohio",1,1
"993",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","None","None","None","None","Roosevelt University",0,"continuing education","None","None",0,"None",0,0
"994",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"995",1,"Marketing","none",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Minneapolis","Cummins","Analytics Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",60000,"MN",1,0
"996",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","Multi Racial","Male","3.50 - 4.00",202020,"2020","Cum Laude","None","Textron","Logistics / Supply Chain Operations / Procurement","None","None",3,"accepted fulltime job","Yes","No",64000,"None",1,0
"997",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","New Albany","Abercrombie & Fitch","Other: Merchandising","None","None",1,"accepted fulltime job","Yes","Yes",62500,"Ohio",1,1
"998",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","Challenger","None","None","None",0,"accepted fulltime job","None","None",0,"IL",1,1
"999",1,"Marketing","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","TBD","PepsiCo","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",65000,"TBD",1,0
"1000",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"1001",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Language","Language","White","Male","3.00 - 3.49",202020,"2020","0","Dayton","The Reynolds and Reynolds Company","None","None","None",0,"accepted fulltime job","None","None",0,"OH",1,1
"1002",1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Columbus","Orix Real Estate Capital","Finance","None","None",1,"accepted fulltime job","Yes","No",65000,"OH",1,1
"1003",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"1004",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cleveland","Quicken Loan","Mareting/Sales","None","None",2,"accepted fulltime job","Yes","Yes",28000,"Ohio",0,0
"1005",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cleveland","Cleveland Clinic","Finance","None","None",4,"accepted fulltime job","Yes","Yes",62000,"Ohio",1,1
"1006",1,"Accountancy","none",0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,"Business Analytics","Business Analytics","Hispanic/Latino","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","EY","Accounting","MAcc","None",1,"accepted fulltime job","Yes","Yes",62000,"IL",1,1
"1007",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Male","2.50 - 2.99",202120,"2021","0","Covington","Fidelity Investments","Finance Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",45000,"KY",1,1
"1008",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Liberty Valley","Hollster Inc","None","None","None",4,"accepted fulltime job","Yes","Yes",60000,"IL",1,0
"1009",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","Humanities","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","BDO USA","None","None","None",1,"accepted fulltime job","Yes","None",61000,"IL",1,1
"1010",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","St. Louis","Wells Fargo","Accounting Finance","None","None",1,"accepted fulltime job","Yes","Yes",60000,"MO",1,1
"1011",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Cincinnati","Nivo1","None","None","None",2,"accepted fulltime job","Yes","Yes",50000,"Ohio",0,0
